Reaction_No,substrate_pair,Ligand_Short_Hand,Catalyst_1_Short_Hand,Reagent_1_Short_Hand,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,row_index,model,label,y_true,y_pred,y_std,lower_95,upper_95,incumbent_yield,expected_improvement,recommendation_number,best_yield_found,best_available_test_yield,simple_regret
855,1c_2a,AmPhos,Pd(OAc)2,None,MeCN,90.67,570,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,90.67,79.8808790659632,14.014893918395236,52.41168698590854,107.35007114601785,98.53,0.5532029847455677,13,97.45,97.45,0.0
1074,1c_2a,CataCXium A,Pd(OAc)2,NaHCO3,MeOH,64.52,717,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,64.52,81.12022043153965,13.121753427424505,55.401583713787616,106.83885714929168,98.53,0.5195836664584914,14,97.45,97.45,0.0
1123,1c_2a,SPhos,Pd(OAc)2,LiOtBu,MeOH,90.9,750,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,90.9,79.14141646292285,13.87509218250678,51.94623578520956,106.33659714063614,98.53,0.4724877746613476,15,97.45,97.45,0.0
945,1c_2a,XPhos,Pd(OAc)2,Et3N,THF,95.85,631,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,95.85,73.66705693223497,16.316546553940558,41.686625686511476,105.64748817795846,98.53,0.4218989373400457,16,97.45,97.45,0.0
878,1c_2a,P(Ph)3,Pd(OAc)2,NaHCO3,THF,87.25,585,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,87.25,80.00458276209906,12.933944356313274,54.65405182372504,105.35511370047308,98.53,0.4048547760781309,17,97.45,97.45,0.0
786,1c_2a,CataCXium A,Pd(OAc)2,NaHCO3,MeCN,92.77,525,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,92.77,79.11170046367832,13.321030949127616,53.00247980338819,105.22092112396845,98.53,0.3946415468776743,18,97.45,97.45,0.0
926,1c_2a,P(Ph)3,Pd(OAc)2,LiOtBu,THF,85.88,617,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,85.88,79.64279597597515,13.003993268423619,54.154969169864856,105.13062278208544,98.53,0.38911168948938357,19,97.45,97.45,0.0
831,1c_2a,AmPhos,Pd(OAc)2,LiOtBu,MeCN,84.74,554,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,84.74,77.31975117496465,14.019914419780726,49.84071891219443,104.79878343773487,98.53,0.36751151251920255,20,97.45,97.45,0.0
1610,1c_2b,P(Ph)3,Pd(OAc)2,Et3N,MeCN,92.43,1073,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,92.43,90.87727657740554,12.96904104028091,65.45795613845496,116.29659701635612,97.25,2.4474917008085892,1,92.43,98.61,6.179999999999993
1802,1c_2b,P(Ph)3,Pd(OAc)2,Et3N,DMF,85.9,1201,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,85.9,88.92410304054283,12.939847648993766,63.56200164851505,114.28620443257061,97.25,1.9056241692444393,2,92.43,98.61,6.179999999999993
1742,1c_2b,P(Ph)3,Pd(OAc)2,NaHCO3,DMF,90.99,1161,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,90.99,86.69793322083441,14.128385644780966,59.00629735706372,114.38956908460511,97.25,1.7520810541558678,3,92.43,98.61,6.179999999999993
1636,1c_2b,P(Cy)3,Pd(OAc)2,NaOH,THF,66.25,1091,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,66.25,83.79224581201544,13.562576326182716,57.20959621269731,110.37489541133357,97.25,1.0686549352324515,4,92.43,98.61,6.179999999999993
1587,1c_2b,AmPhos,Pd(OAc)2,KOH,MeCN,90.4,1058,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,90.4,81.2363814283828,14.165774721278249,53.471462974677436,109.00129988208816,97.25,0.8522157698253676,5,92.43,98.61,6.179999999999993
1718,1c_2b,P(Ph)3,Pd(OAc)2,None,THF,96.15,1145,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,96.15,81.42348935673462,13.98603972826928,54.01085148932683,108.83612722414242,97.25,0.8386748469655987,6,96.15,98.61,2.4599999999999937
1828,1c_2b,P(Cy)3,Pd(OAc)2,NaOH,MeOH,62.34,1219,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,62.34,82.53576737880613,13.266231885571036,56.5339528830869,108.53758187452536,97.25,0.8291384364859933,7,96.15,98.61,2.4599999999999937
1694,1c_2b,P(Ph)3,Pd(OAc)2,LiOtBu,THF,94.45,1129,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,94.45,82.5392798547714,13.131484382987482,56.801570464115926,108.27698924542686,97.25,0.8019084269826688,8,96.15,98.61,2.4599999999999937
1591,1c_2b,SPhos,Pd(OAc)2,KOH,MeCN,84.76,1062,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,84.76,82.13848467522259,13.12294690110543,56.41750874905594,107.85946060138923,97.25,0.7520188254067612,9,96.15,98.61,2.4599999999999937
1646,1c_2b,P(Ph)3,Pd(OAc)2,NaHCO3,THF,96.16,1097,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,96.16,81.15924256237004,13.335159842669505,55.02232927073781,107.29615585400227,97.25,0.682886954347879,10,96.16,98.61,2.450000000000003
1778,1c_2b,P(Ph)3,Pd(OAc)2,KOH,DMF,83.87,1185,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,83.87,80.51381840833456,13.054447358302822,54.92710158606103,106.10053523060809,97.25,0.5691097935309626,11,96.16,98.61,2.450000000000003
1539,1c_2b,AmPhos,Pd(OAc)2,NaOH,MeCN,62.59,1026,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,62.59,78.15235355728299,13.880603855271948,50.946370000949976,105.35833711361602,97.25,0.49581285283304966,12,96.16,98.61,2.450000000000003
1768,1c_2b,P(Cy)3,Pd(OAc)2,K3PO4,DMF,52.88,1179,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,52.88,78.95638868829721,12.179046406180921,55.085457732182604,102.82731964441182,97.25,0.32328671958669486,13,96.16,98.61,2.450000000000003
1795,1c_2b,SPhos,Pd(OAc)2,LiOtBu,DMF,77.06,1198,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,77.06,77.60592791063736,12.760481263192561,52.59538463477995,102.61647118649478,97.25,0.3118492593731095,14,96.16,98.61,2.450000000000003
1850,1c_2b,P(Ph)3,Pd(OAc)2,CsF,MeOH,80.77,1233,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,80.77,76.75651653788489,12.848194107284577,51.57405608760712,101.93897698816266,97.25,0.27551159604859543,15,96.16,98.61,2.450000000000003
1627,1c_2b,SPhos,Pd(OAc)2,None,MeCN,61.68,1086,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,61.68,75.71056500223789,12.810289338906966,50.60239789798023,100.81873210649553,97.25,0.22284724359771735,16,96.16,98.61,2.450000000000003
1759,1c_2b,SPhos,Pd(OAc)2,CsF,DMF,72.82,1174,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,72.82,75.92253550506315,12.437855717270324,51.54433829921332,100.30073271091298,97.25,0.1987279794889154,17,96.16,98.61,2.450000000000003
1807,1c_2b,SPhos,Pd(OAc)2,Et3N,DMF,75.33,1206,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,75.33,69.27807633601861,15.40947162595254,39.07551194915163,99.4806407228856,97.25,0.19491936659008113,18,96.16,98.61,2.450000000000003
1879,1c_2b,SPhos,Pd(OAc)2,KOH,MeOH,73.51,1254,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,73.51,74.24750079187626,12.807117097298223,49.14555128117175,99.34945030258078,97.25,0.1672819347145007,19,96.16,98.61,2.450000000000003
1564,1c_2b,P(Cy)3,Pd(OAc)2,CsF,MeCN,73.25,1043,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,73.25,72.8484634524399,13.193497614354012,46.98920812830604,98.70771877657376,97.25,0.1506847940850191,20,96.16,98.61,2.450000000000003
3447,1c_2c,P(Ph)3,Pd(OAc)2,K3PO4,MeOH,84.54,2297,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,84.54,67.49938860577763,12.229924901055167,43.528735799709494,91.47004141184576,83.66,0.4870259333863145,1,84.54,84.54,0.0
3423,1c_2c,P(Ph)3,Pd(OAc)2,Et3N,MeOH,71.31,2281,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,71.31,59.0201735796959,12.75272130881125,34.024839814425846,84.01550734496595,83.66,0.11688581685695354,2,84.54,84.54,0.0
3389,1c_2c,P(Cy)3,Pd(OAc)2,KOH,MeOH,49.15,2259,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,49.15,55.27154733713373,12.529063404255387,30.714583064793175,79.82851160947429,83.66,0.04511407831800679,3,84.54,84.54,0.0
3171,1c_2c,P(Ph)3,Pd(OAc)2,None,THF,47.59,2113,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,47.59,49.5730738494262,13.9754329044921,22.181225356621685,76.96492234223072,83.66,0.0302715490398566,4,84.54,84.54,0.0
3425,1c_2c,P(Cy)3,Pd(OAc)2,Et3N,MeOH,69.26,2283,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,69.26,46.493900222353176,13.847474501398942,19.35285019961125,73.6349502450951,83.66,0.013744792121781979,5,84.54,84.54,0.0
3390,1c_2c,P(o-Tol)3,Pd(OAc)2,KOH,MeOH,37.72,2260,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,37.72,49.796018523957315,12.488220016852004,25.319107290927388,74.27292975698724,83.66,0.011166046753232253,6,84.54,84.54,0.0
3392,1c_2c,SPhos,Pd(OAc)2,KOH,MeOH,45.38,2262,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,45.38,44.067028887022,13.717104618532936,17.181503834697445,70.95255393934656,83.66,0.006866354244988729,7,84.54,84.54,0.0
3207,1c_2c,P(Ph)3,Pd(OAc)2,LiOtBu,THF,60.47,2137,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,60.47,44.384138204231924,12.678252669772752,19.53476297147733,69.23351343698651,83.66,0.002958079103613946,8,84.54,84.54,0.0
3378,1c_2c,P(o-Tol)3,Pd(OAc)2,NaOH,MeOH,35.64,2252,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,35.64,45.744253057862196,12.178651861451366,21.87409540941752,69.61441070630687,83.66,0.002669837282134581,9,84.54,84.54,0.0
3170,1c_2c,P(tBu)3,Pd(OAc)2,None,THF,14.0,2112,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,14.0,37.344884164259796,14.146553025896994,9.617640233501689,65.0721280950179,83.66,0.0017378975828094625,10,84.54,84.54,0.0
3315,1c_2c,P(Ph)3,Pd(OAc)2,NaHCO3,DMF,14.49,2209,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,14.49,37.2282886811208,13.654110940916471,10.466231236924518,63.99034612531709,83.66,0.00102334618305055,11,84.54,84.54,0.0
3448,1c_2c,AmPhos,Pd(OAc)2,K3PO4,MeOH,31.28,2298,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,31.28,38.038440327692655,13.20126028194777,12.163970175075026,63.91291048031029,83.66,0.0007915240073677436,12,84.54,84.54,0.0
3366,1c_2c,P(o-Tol)3,Pd(OAc)2,None,MeOH,38.2,2244,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,38.2,38.266290251109595,13.10260699223583,12.585180546327368,63.947399955891825,83.66,0.0007582466610392257,13,84.54,84.54,0.0
3430,1c_2c,XPhos,Pd(OAc)2,Et3N,MeOH,30.62,2287,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,30.62,34.79325841213078,13.756447833126948,7.830620659201966,61.755896165059596,83.66,0.0005634763453462692,14,84.54,84.54,0.0
3341,1c_2c,P(Cy)3,Pd(OAc)2,CsF,DMF,13.65,2227,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,13.65,34.5637986288286,13.501708052259067,8.100450846400829,61.02714641125637,83.66,0.0003909106072818268,15,84.54,84.54,0.0
3376,1c_2c,AmPhos,Pd(OAc)2,NaOH,MeOH,39.11,2250,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,39.11,33.97250541472498,13.55706941678696,7.400649357822534,60.544361471627425,83.66,0.00034858791595186647,16,84.54,84.54,0.0
3374,1c_2c,P(tBu)3,Pd(OAc)2,NaOH,MeOH,23.77,2248,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,23.77,34.81812524914653,13.212789761947265,8.921057315729893,60.71519318256317,83.66,0.0002966759101705801,17,84.54,84.54,0.0
3365,1c_2c,P(Cy)3,Pd(OAc)2,None,MeOH,26.1,2243,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,26.1,38.151989710854956,12.250246446213769,14.14150667627597,62.162472745433945,83.66,0.0002515498315404643,18,84.54,84.54,0.0
3202,1c_2c,XPhos,Pd(OAc)2,KOH,THF,18.41,2135,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,18.41,27.137810712429236,14.904508341124755,-2.0750256361752832,56.350647061033754,83.66,0.0002272872199274062,19,84.54,84.54,0.0
3439,1c_2c,CataCXium A,Pd(OAc)2,CsF,MeOH,43.3,2293,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,43.3,35.00174281036871,12.644087549478018,10.219331213391797,59.784154407345625,83.66,0.0001476732296584256,20,84.54,84.54,0.0
1298,1d_2a,P(Ph)3,Pd(OAc)2,KOH,THF,65.45,865,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,65.45,96.34366264464464,13.49501135467333,69.89344038948491,122.79388489980437,98.69,4.079871066669478,1,65.45,98.2,32.75
1206,1d_2a,CataCXium A,Pd(OAc)2,KOH,MeCN,93.12,805,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,93.12,96.69951895915233,12.833538346063957,71.54578380086697,121.85325411743769,98.69,3.9707042501554284,2,93.12,98.2,5.079999999999998
1497,1d_2a,XPhos,Pd(OAc)2,KOH,MeOH,90.57,999,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,90.57,95.1732327185886,14.255012479186979,67.23340825938212,123.11305717779507,98.69,3.9028312671685947,3,93.12,98.2,5.079999999999998
1214,1d_2a,P(Ph)3,Pd(OAc)2,LiOtBu,MeCN,98.2,809,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,98.2,95.45913683570535,12.816963577974409,70.3378882228755,120.5803854485352,98.69,3.462907835974606,4,98.2,98.2,0.0
1456,1d_2a,P(Cy)3,Pd(OAc)2,NaHCO3,MeOH,92.43,971,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,92.43,94.96162673692692,12.890793567831711,69.69567134397676,120.22758212987708,98.69,3.302702239542023,5,98.2,98.2,0.0
1202,1d_2a,P(Ph)3,Pd(OAc)2,KOH,MeCN,91.35,801,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,91.35,93.39914640795908,14.3118235752745,65.34797220042105,121.4503206154971,98.69,3.275271251088501,6,98.2,98.2,0.0
1494,1d_2a,CataCXium A,Pd(OAc)2,KOH,MeOH,95.06,997,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,95.06,95.04805032603599,12.504776490469359,70.53868840471605,119.55741224735593,98.69,3.1888959220448374,7,98.2,98.2,0.0
1242,1d_2a,CataCXium A,Pd(OAc)2,None,MeCN,80.77,829,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,80.77,94.30030632384508,12.779697508680432,69.25209920683143,119.34851344085872,98.69,3.0222117872696552,8,98.2,98.2,0.0
1518,1d_2a,CataCXium A,Pd(OAc)2,Et3N,MeOH,89.09,1013,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,89.09,94.57546648627738,11.915692823671607,71.22070855188103,117.93022442067372,98.69,2.798482372994428,9,98.2,98.2,0.0
1166,1d_2a,P(Ph)3,Pd(OAc)2,NaHCO3,MeCN,93.27,777,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,93.27,92.32712385545275,13.310534939663054,66.23847537371317,118.41577233719234,98.69,2.5692914465363215,10,98.2,98.2,0.0
1358,1d_2a,P(Ph)3,Pd(OAc)2,NaHCO3,DMF,89.45,905,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,89.45,92.73723753911362,12.794865056964923,67.65930202746237,117.81517305076487,98.69,2.5137509880929985,11,98.2,98.2,0.0
1372,1d_2a,P(Cy)3,Pd(OAc)2,CsF,DMF,89.78,915,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,89.78,92.23732442683342,12.880335050158426,66.99186772852292,117.48278112514393,98.69,2.393123580251585,12,98.2,98.2,0.0
1218,1d_2a,CataCXium A,Pd(OAc)2,LiOtBu,MeCN,94.64,813,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,94.64,89.93636254761938,14.654205570021496,61.214119630377255,118.65860546486151,98.69,2.347705043320145,13,98.2,98.2,0.0
1505,1d_2a,P(o-Tol)3,Pd(OAc)2,LiOtBu,MeOH,92.65,1004,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,92.65,89.43828232827525,14.433599889695762,61.14842654447156,117.72813811207894,98.69,2.148733447423117,14,98.2,98.2,0.0
1418,1d_2a,P(Ph)3,Pd(OAc)2,Et3N,DMF,87.27,945,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,87.27,90.05635940084912,13.597842023243471,63.40458903529192,116.70812976640632,98.69,2.037682336161588,15,98.2,98.2,0.0
1213,1d_2a,P(tBu)3,Pd(OAc)2,LiOtBu,MeCN,92.92,808,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,92.92,86.09128233196849,14.068402551644882,58.51721333074452,113.66535133319246,98.69,1.3342331672309857,16,98.2,98.2,0.0
1170,1d_2a,CataCXium A,Pd(OAc)2,NaHCO3,MeCN,92.01,781,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,92.01,87.4170828938201,13.063336156442642,61.812944027192515,113.02122176044767,98.69,1.3090390459401804,17,98.2,98.2,0.0
1374,1d_2a,CataCXium A,Pd(OAc)2,CsF,DMF,90.18,917,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,90.18,88.45355155196074,12.088859728015274,64.75938648505081,112.14771661887067,98.69,1.2407427272456788,18,98.2,98.2,0.0
1204,1d_2a,P(Cy)3,Pd(OAc)2,KOH,MeCN,83.91,803,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,83.91,87.68265813674238,12.28409339754754,63.6058350775492,111.75948119593555,98.69,1.1527582233368086,19,98.2,98.2,0.0
1209,1d_2a,XPhos,Pd(OAc)2,KOH,MeCN,85.95,807,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,85.95,84.51368302015214,14.130864589263174,56.81718842519632,112.21017761510797,98.69,1.093295261730852,20,98.2,98.2,0.0
2066,1d_2b,P(Ph)3,Pd(OAc)2,KOH,THF,77.32,1377,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,77.32,98.77042305841996,15.039535765634168,69.292932957777,128.24791315906293,98.42,5.92541496049569,1,77.32,100.0,22.680000000000007
1998,1d_2b,CataCXium A,Pd(OAc)2,Et3N,MeCN,94.32,1333,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,94.32,99.81747584575537,12.649966144764468,75.02354220201701,124.61140948949372,98.42,5.5080398900013385,2,94.32,100.0,5.680000000000007
1926,1d_2b,CataCXium A,Pd(OAc)2,NaOH,MeCN,94.39,1285,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,94.39,99.73376495540978,12.066675816269132,76.08308035552228,123.38444955529728,98.42,5.231732378564787,3,94.39,100.0,5.609999999999999
1923,1d_2b,AmPhos,Pd(OAc)2,NaOH,MeCN,94.83,1282,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,94.83,97.20297995419212,12.600606417140801,72.50579137659615,121.90016853178808,98.42,4.215002721670058,4,94.83,100.0,5.170000000000002
2078,1d_2b,P(Ph)3,Pd(OAc)2,LiOtBu,THF,94.71,1385,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,94.71,95.42015335844837,13.95448595627824,68.06936088414302,122.77094583275372,98.42,3.9912902329520987,5,94.83,100.0,5.170000000000002
2077,1d_2b,P(tBu)3,Pd(OAc)2,LiOtBu,THF,93.55,1384,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,93.55,96.33255564501968,12.250225932049158,72.32211281820334,120.34299847183603,98.42,3.7020203455134704,6,94.83,100.0,5.170000000000002
2022,1d_2b,CataCXium A,Pd(OAc)2,NaOH,THF,92.59,1349,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,92.59,94.41366015362189,12.379933192962879,70.14899109541464,118.67832921182914,98.42,3.0093406540662535,7,94.83,100.0,5.170000000000002
2261,1d_2b,P(o-Tol)3,Pd(OAc)2,KOH,MeOH,86.4,1508,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,86.4,93.39035345495171,13.104186899931824,67.70614713108533,119.07455977881808,98.42,2.9216465880283113,8,94.83,100.0,5.170000000000002
2083,1d_2b,SPhos,Pd(OAc)2,LiOtBu,THF,95.34,1390,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,95.34,93.57975912730089,12.23443292238632,69.60027059942371,117.55924765517807,98.42,2.668430634720936,9,95.34,100.0,4.659999999999997
2095,1d_2b,SPhos,Pd(OAc)2,Et3N,THF,85.37,1398,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,85.37,91.58213830166278,13.416909457520026,65.28499576492354,117.87928083840202,98.42,2.4647790960988054,10,95.34,100.0,4.659999999999997
1929,1d_2b,XPhos,Pd(OAc)2,NaOH,MeCN,90.64,1287,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,90.64,92.43002377319408,12.463127417544639,68.0022940348066,116.85775351158156,98.42,2.3863736281319285,11,95.34,100.0,4.659999999999997
2209,1d_2b,P(tBu)3,Pd(OAc)2,NaOH,MeOH,80.02,1472,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,80.02,90.97159256570274,13.428517260921476,64.65169873429664,117.29148639710883,98.42,2.294983657809386,12,95.34,100.0,4.659999999999997
2259,1d_2b,AmPhos,Pd(OAc)2,KOH,MeOH,83.8,1506,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,83.8,90.17576338064703,13.87010673059032,62.99035418869,117.36117257260406,98.42,2.225854468743972,13,95.34,100.0,4.659999999999997
2295,1d_2b,AmPhos,Pd(OAc)2,None,MeOH,66.14,1530,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,66.14,89.51544424891273,14.220723779632031,61.64282564083395,117.38806285699151,98.42,2.168266528916116,14,95.34,100.0,4.659999999999997
2163,1d_2b,AmPhos,Pd(OAc)2,KOH,DMF,91.35,1442,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,91.35,91.07100013337356,12.41515596771418,66.73729443665377,115.40470583009335,98.42,1.986554995035696,15,95.34,100.0,4.659999999999997
2030,1d_2b,P(Ph)3,Pd(OAc)2,NaHCO3,THF,94.23,1353,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,94.23,88.55046168648855,14.097138105699933,60.92007099931668,116.18085237366041,98.42,1.8955980583364047,16,95.34,100.0,4.659999999999997
2101,1d_2b,P(tBu)3,Pd(OAc)2,None,THF,89.61,1400,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,89.61,88.3046271955784,13.801944816045454,61.25281535612932,115.35643903502749,98.42,1.751304581364038,17,95.34,100.0,4.659999999999997
2010,1d_2b,CataCXium A,Pd(OAc)2,None,MeCN,71.98,1341,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,71.98,90.10616763135499,12.163605713754583,66.26550043239601,113.94683483031397,98.42,1.666649908873656,18,95.34,100.0,4.659999999999997
1959,1d_2b,AmPhos,Pd(OAc)2,K3PO4,MeCN,85.14,1306,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,85.14,87.64066386802094,13.92624825178787,60.345217294516715,114.93611044152516,98.42,1.6449267455754755,19,95.34,100.0,4.659999999999997
2079,1d_2b,AmPhos,Pd(OAc)2,LiOtBu,THF,95.53,1386,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,95.53,88.02991401271127,13.045865459855294,62.4600177113949,113.59981031402765,98.42,1.4744146407790777,20,95.53,100.0,4.469999999999999
3775,1d_2c,CataCXium A,Pd(OAc)2,KOH,MeOH,64.04,2517,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,64.04,69.17007753073423,13.259160914545628,43.1821221382248,95.15803292324367,81.25,1.2167396449840653,1,64.04,80.09,16.049999999999997
3786,1d_2c,P(o-Tol)3,Pd(OAc)2,LiOtBu,MeOH,73.24,2524,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,73.24,63.6518723963683,14.714225840025671,34.811989749917984,92.49175504281861,81.25,0.7760201740150439,2,73.24,80.09,6.8500000000000085
3833,1d_2c,P(Cy)3,Pd(OAc)2,K3PO4,MeOH,78.59,2555,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,78.59,61.83289986132319,12.899598031170514,36.54968772022899,87.1161120024174,81.25,0.34170188092827014,3,78.59,80.09,1.5
3810,1d_2c,P(o-Tol)3,Pd(OAc)2,Et3N,MeOH,79.4,2540,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,79.4,59.21393686431774,13.61090489126173,32.53656327744474,85.89131045119073,81.25,0.2770488598166585,4,79.4,80.09,0.6899999999999977
3619,1d_2c,CataCXium A,Pd(OAc)2,Et3N,THF,60.3,2413,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,60.3,60.80226506482328,12.54707573783362,36.209996618669386,85.39453351097717,81.25,0.2470526756190886,5,79.4,80.09,0.6899999999999977
3790,1d_2c,XPhos,Pd(OAc)2,LiOtBu,MeOH,64.55,2527,M3_pc_top3_each,Top 3 loading descriptors from PC1-PC4,64.55,55.07392960564496,14.677085294199099,26.30684242901473,83.8410167822752,81.25,0.2004547042337117,6,79.4,80.09,0.6899999999999977
