ligand,Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,Reagent_combo,reactant1_code,reactant2_code,substrate_pair,reaction_group,kraken_id,vmin_vmin_boltz,fmo_e_homo_boltz,fmo_e_lumo_boltz,dipolemoment_boltz,%vbur_boltz,%vbur_min,%vbur_max,%vbur_delta,delta_band_gap
SPhos,2815,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,THF,46.59,2798952.75,"6-chloroquinoline, 2b, Boronic Ester, SPhos",1a,2b,1a_2b,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,2817,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,THF,57.55,3393845.75,"6-chloroquinoline, 2b, Boronic Ester, XPhos",1a,2b,1a_2b,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,2821,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,30.6,2139922.25,"6-chloroquinoline, 2b, Boronic Ester, P(tBu)3",1a,2b,1a_2b,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,2822,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,16.41,3252317.75,"6-chloroquinoline, 2b, Boronic Ester, P(Ph)3",1a,2b,1a_2b,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,2823,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,23.82,1600339.13,"6-chloroquinoline, 2b, Boronic Ester, AmPhos",1a,2b,1a_2b,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,2824,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,37.16,10170154.0,"6-chloroquinoline, 2b, Boronic Ester, P(Cy)3",1a,2b,1a_2b,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,2825,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,6.45,429740.94,"6-chloroquinoline, 2b, Boronic Ester, P(o-Tol)3",1a,2b,1a_2b,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,2826,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,46.65,10673253.0,"6-chloroquinoline, 2b, Boronic Ester, CataCXium A",1a,2b,1a_2b,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,2827,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,53.72,3074466.0,"6-chloroquinoline, 2b, Boronic Ester, SPhos",1a,2b,1a_2b,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,2829,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,68.31,4064385.0,"6-chloroquinoline, 2b, Boronic Ester, XPhos",1a,2b,1a_2b,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,2833,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,44.63,2544067.25,"6-chloroquinoline, 2b, Boronic Ester, P(tBu)3",1a,2b,1a_2b,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,2834,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,17.78,2859605.25,"6-chloroquinoline, 2b, Boronic Ester, P(Ph)3",1a,2b,1a_2b,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,2835,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,25.22,1616123.25,"6-chloroquinoline, 2b, Boronic Ester, AmPhos",1a,2b,1a_2b,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,2836,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,46.21,11547573.0,"6-chloroquinoline, 2b, Boronic Ester, P(Cy)3",1a,2b,1a_2b,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,2837,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,7.62,378762.06,"6-chloroquinoline, 2b, Boronic Ester, P(o-Tol)3",1a,2b,1a_2b,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,2838,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,33.61,6272064.0,"6-chloroquinoline, 2b, Boronic Ester, CataCXium A",1a,2b,1a_2b,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,2839,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,70.67,3749245.0,"6-chloroquinoline, 2b, Boronic Ester, SPhos",1a,2b,1a_2b,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,2841,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,79.94,4037992.5,"6-chloroquinoline, 2b, Boronic Ester, XPhos",1a,2b,1a_2b,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,2845,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,52.95,2676829.25,"6-chloroquinoline, 2b, Boronic Ester, P(tBu)3",1a,2b,1a_2b,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,2846,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,18.29,2564470.25,"6-chloroquinoline, 2b, Boronic Ester, P(Ph)3",1a,2b,1a_2b,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,2847,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,15.12,856250.94,"6-chloroquinoline, 2b, Boronic Ester, AmPhos",1a,2b,1a_2b,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,2848,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,18.51,4083928.0,"6-chloroquinoline, 2b, Boronic Ester, P(Cy)3",1a,2b,1a_2b,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,2849,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,9.07,454991.25,"6-chloroquinoline, 2b, Boronic Ester, P(o-Tol)3",1a,2b,1a_2b,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,2850,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,30.62,5507842.5,"6-chloroquinoline, 2b, Boronic Ester, CataCXium A",1a,2b,1a_2b,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,2851,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,77.13,4044308.5,"6-chloroquinoline, 2b, Boronic Ester, SPhos",1a,2b,1a_2b,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,2853,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,92.53,4932660.0,"6-chloroquinoline, 2b, Boronic Ester, XPhos",1a,2b,1a_2b,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,2857,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,58.57,3213819.5,"6-chloroquinoline, 2b, Boronic Ester, P(tBu)3",1a,2b,1a_2b,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,2858,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,18.11,2918481.75,"6-chloroquinoline, 2b, Boronic Ester, P(Ph)3",1a,2b,1a_2b,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,2859,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,11.47,701219.44,"6-chloroquinoline, 2b, Boronic Ester, AmPhos",1a,2b,1a_2b,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,2860,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,15.75,3519854.5,"6-chloroquinoline, 2b, Boronic Ester, P(Cy)3",1a,2b,1a_2b,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,2861,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,7.3,556351.5,"6-chloroquinoline, 2b, Boronic Ester, P(o-Tol)3",1a,2b,1a_2b,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,2862,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,33.7,5664371.0,"6-chloroquinoline, 2b, Boronic Ester, CataCXium A",1a,2b,1a_2b,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,2863,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,76.22,4134198.25,"6-chloroquinoline, 2b, Boronic Ester, SPhos",1a,2b,1a_2b,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,2865,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,91.76,5549021.5,"6-chloroquinoline, 2b, Boronic Ester, XPhos",1a,2b,1a_2b,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,2869,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,THF,51.1,3043528.5,"6-chloroquinoline, 2b, Boronic Ester, P(tBu)3",1a,2b,1a_2b,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,2870,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,THF,17.49,3220206.5,"6-chloroquinoline, 2b, Boronic Ester, P(Ph)3",1a,2b,1a_2b,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,2871,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,THF,31.05,2005464.5,"6-chloroquinoline, 2b, Boronic Ester, AmPhos",1a,2b,1a_2b,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,2872,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,THF,51.23,13547272.0,"6-chloroquinoline, 2b, Boronic Ester, P(Cy)3",1a,2b,1a_2b,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,2873,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,THF,6.84,449385.56,"6-chloroquinoline, 2b, Boronic Ester, P(o-Tol)3",1a,2b,1a_2b,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,2874,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,THF,77.06,19301484.0,"6-chloroquinoline, 2b, Boronic Ester, CataCXium A",1a,2b,1a_2b,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,2875,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,THF,69.3,4086460.25,"6-chloroquinoline, 2b, Boronic Ester, SPhos",1a,2b,1a_2b,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,2877,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,THF,84.83,5068238.0,"6-chloroquinoline, 2b, Boronic Ester, XPhos",1a,2b,1a_2b,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,2881,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,25.34,1173901.5,"6-chloroquinoline, 2b, Boronic Ester, P(tBu)3",1a,2b,1a_2b,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,2882,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,13.32,2430055.25,"6-chloroquinoline, 2b, Boronic Ester, P(Ph)3",1a,2b,1a_2b,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,2883,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,11.93,569290.81,"6-chloroquinoline, 2b, Boronic Ester, AmPhos",1a,2b,1a_2b,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,2884,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,13.92,2771868.0,"6-chloroquinoline, 2b, Boronic Ester, P(Cy)3",1a,2b,1a_2b,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,2885,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,7.68,392699.84,"6-chloroquinoline, 2b, Boronic Ester, P(o-Tol)3",1a,2b,1a_2b,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,2886,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,12.29,1355803.5,"6-chloroquinoline, 2b, Boronic Ester, CataCXium A",1a,2b,1a_2b,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,2887,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,72.38,3276145.75,"6-chloroquinoline, 2b, Boronic Ester, SPhos",1a,2b,1a_2b,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,2889,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,86.53,4099936.25,"6-chloroquinoline, 2b, Boronic Ester, XPhos",1a,2b,1a_2b,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,2893,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,11.13,607654.75,"6-chloroquinoline, 2b, Boronic Ester, P(tBu)3",1a,2b,1a_2b,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,2894,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,17.02,2283028.25,"6-chloroquinoline, 2b, Boronic Ester, P(Ph)3",1a,2b,1a_2b,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,2895,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,8.53,339879.56,"6-chloroquinoline, 2b, Boronic Ester, AmPhos",1a,2b,1a_2b,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,2896,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,32.5,8265355.5,"6-chloroquinoline, 2b, Boronic Ester, P(Cy)3",1a,2b,1a_2b,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,2897,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,6.25,289927.41,"6-chloroquinoline, 2b, Boronic Ester, P(o-Tol)3",1a,2b,1a_2b,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,2898,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,21.79,3179270.5,"6-chloroquinoline, 2b, Boronic Ester, CataCXium A",1a,2b,1a_2b,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,2899,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,46.5,1867114.5,"6-chloroquinoline, 2b, Boronic Ester, SPhos",1a,2b,1a_2b,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,2901,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,52.93,2240546.5,"6-chloroquinoline, 2b, Boronic Ester, XPhos",1a,2b,1a_2b,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,2905,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,DMF,4.3,237106.63,"6-chloroquinoline, 2b, Boronic Ester, P(tBu)3",1a,2b,1a_2b,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,2906,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,DMF,16.32,2341312.75,"6-chloroquinoline, 2b, Boronic Ester, P(Ph)3",1a,2b,1a_2b,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,2907,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2b, Boronic Ester",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,DMF,9.25,444431.47,"6-chloroquinoline, 2b, Boronic Ester, AmPhos",1a,2b,1a_2b,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
